,Code,Name,Country,Exchange,Currency,Type,Isin
20303,GLSI,Greenwich LifeSciences Inc,USA,NASDAQ,USD,Common Stock,US3968791083
20306,GLSPT,Global SPAC Partners Co,USA,NASDAQ,USD,Common Stock,KYG3934K1031
20307,GLSPU,Global SPAC Partners Co,USA,NASDAQ,USD,Common Stock,KYG3934K1379
20308,GLSPW,Global SPAC Partners Co,USA,NASDAQ,USD,Common Stock,
20311,GLT,Glatfelter Corporation,USA,NYSE,USD,Common Stock,US3773201062
20312,GLTA,Galata Acquisition Corp,USA,NYSE MKT,USD,Common Stock,
20313,GLTA-U,GLTA-U,USA,NYSE MKT,USD,Common Stock,
20314,GLTA-WS,GLTA-WS,USA,NYSE MKT,USD,Common Stock,
20316,GLTC,GelTech Solutions Inc,USA,PINK,USD,Common Stock,US3685371060
20319,GLTO,Galecto Inc,USA,NASDAQ,USD,Common Stock,US36322Q1076
20323,GLTVF,Globaltrans Investment Plc,USA,OTCGREY,USD,Common Stock,
20325,GLU,The Gabelli Global Utility & Income Trust,USA,NYSE MKT,USD,Common Stock,US36242L1052
20326,GLU-PB,The Gabelli Global Utility & Income Trust,USA,NYSE MKT,USD,Preferred Share,
20327,GLUC,Glucose Health Inc,USA,PINK,USD,Common Stock,US3798941080
20328,GLUE,Monte Rosa Therapeutics Inc. Common Stock,USA,NASDAQ,USD,Common Stock,US61225M1027
20329,GLUX,Great Lakes Aviation Ltd,USA,PINK,USD,Common Stock,US39054K1088
20333,GLVHF,Glenveagh Properties PLC,USA,PINK,USD,Common Stock,
20335,GLVMF,Golden Valley Mines And Royalties Ltd,USA,OTCQX,USD,Common Stock,
20336,GLVNF,Gallant Venture Ltd,USA,PINK,USD,Common Stock,
20339,GLW,Corning Incorporated,USA,NYSE,USD,Common Stock,US2193501051
20340,GLWA,Global Water Asset Corp,USA,OTCCE,USD,Common Stock,
20341,GLXZ,Galaxy Gaming Inc,USA,OTCQB,USD,Common Stock,US36318P1057
20342,GLYC,GlycoMimetics Inc,USA,NASDAQ,USD,Common Stock,US38000Q1022
20343,GLYE,GlyEco Inc,USA,PINK,USD,Common Stock,US38000P2039
20344,GLYYY,Glory Ltd,USA,PINK,USD,Common Stock,US37961P1030
20345,GM,General Motors Company,USA,NYSE,USD,Common Stock,US37045V1008
20346,GMAB,Genmab A/S,USA,NASDAQ,USD,Common Stock,US3723032062
20351,GMALF,Genting Malaysia Berhad,USA,PINK,USD,Common Stock,
20352,GMALY,Genting Malaysia Berhad,USA,PINK,USD,Common Stock,US37251V1098
20357,GMBL,Esports Entertainment Group Inc,USA,NASDAQ,USD,Common Stock,US29667K3068
20358,GMBLW,Esports Entertainment Group Inc,USA,NASDAQ,USD,Common Stock,
20360,GMBT,Queen's Gambit Growth Capital,USA,NASDAQ,USD,Common Stock,KYG7315C1015
20361,GMBTU,Queen's Gambit Growth Capital,USA,NASDAQ,USD,Common Stock,KYG7315C1270
20362,GMBTW,Queen's Gambit Growth Capital,USA,NASDAQ,USD,Common Stock,
20363,GMBXF,Grupo México S.A.B. de C.V,USA,PINK,USD,Common Stock,
20374,GMDA,Gamida Cell Ltd,USA,NASDAQ,USD,Common Stock,IL0011552663
20377,GMDMF,Gem Diamonds Limited,USA,PINK,USD,Common Stock,
20378,GMDP,Global Medical Products Holdings Inc,USA,OTCCE,USD,Common Stock,
20383,GME,GameStop Corp,USA,NYSE,USD,Common Stock,US36467W1099
20384,GMED,Globus Medical Inc,USA,NYSE,USD,Common Stock,US3795772082
20386,GMELF,GOME Retail Holdings Limited,USA,OTCGREY,USD,Common Stock,
20387,GMELY,GOME Retail Holdings Limited,USA,PINK,USD,Common Stock,US3817351097
20391,GMER,Good Gaming Inc,USA,PINK,USD,Common Stock,US3820902076
20392,GMETF,GameOn Entertainment Technologies Inc,USA,PINK,USD,Common Stock,
20393,GMEV,GME Innotainment Inc,USA,PINK,USD,Common Stock,US4037751090
20398,GMGI,Golden Matrix Group Inc,USA,PINK,USD,Common Stock,US3810983003
20399,GMGMF,Graphene Manufacturing Group Ltd,USA,PINK,USD,Common Stock,
20400,GMGSF,Goodman Group,USA,PINK,USD,Common Stock,
20401,GMGT,Gaming Technologies Inc,USA,OTCQB,USD,Common Stock,
20405,GMHLF,GAM Holding AG,USA,PINK,USD,Common Stock,
20406,GMHLY,GAM Holding AG,USA,PINK,USD,Common Stock,US36143A1097
20413,GMII,Gores Metropoulos II Inc,USA,NASDAQ,USD,Common Stock,US3828731071
20414,GMIIU,Gores Metropoulos II Inc,USA,NASDAQ,USD,Common Stock,US3828732061
20415,GMIIW,Gores Metropoulos II Inc,USA,NASDAQ,USD,Common Stock,
20420,GMKKY,Gruma S.A.B. de C.V,USA,OTCGREY,USD,Common Stock,
20423,GMLPF,Golar LNG Partners LP Series A Pref,USA,PINK,USD,Common Stock,MHY2745C1104
20433,GMND,Green Mountain Development Corp,USA,PINK,USD,Common Stock,US39312N1000
20434,GMNFF,GobiMin Inc,USA,OTCGREY,USD,Common Stock,
20435,GMNI,Gemini Group Global Corp,USA,PINK,USD,Common Stock,US36866G1013
20436,GMNNF,Gamenet Group S.p.A,USA,PINK,USD,Common Stock,
20438,GMNTF,Gaumont SA,USA,OTCGREY,USD,Common Stock,
20442,GMOFF,GMO Financial Gate Inc,USA,PINK,USD,Common Stock,
20451,GMOYF,GMO Internet Inc,USA,PINK,USD,Common Stock,
20452,GMPFF,RF Capital Group Inc,USA,PINK,USD,Common Stock,
20454,GMPR,Gourmet Provisions International Corporation,USA,PINK,USD,Common Stock,US38356C1036
20455,GMPUF,Gestamp Automoción S.A,USA,PINK,USD,Common Stock,
20456,GMPW,GiveMePower Corporation,USA,OTCCE,USD,Common Stock,US3763661002
20457,GMPXF,RF Capital Group Inc,USA,PINK,USD,Common Stock,CA74971G1046
20462,GMRE,Global Medical REIT Inc,USA,NYSE,USD,Common Stock,US37954A2042
20463,GMRE-PA,Global Medical REIT Inc,USA,NYSE,USD,Preferred Share,
20466,GMRSF,GME Resources Limited,USA,OTCGREY,USD,Common Stock,
20469,GMS,GMS Inc,USA,NYSE,USD,Common Stock,US36251C1036
20471,GMSC,Grand Entertainment & Music Inc,USA,OTCCE,USD,Common Stock,
20480,GMSQF,GameSquare Esports Inc,USA,PINK,USD,Common Stock,
20484,GMTNF,Gold Mountain Mining Corp,USA,OTCQB,USD,Common Stock,
20485,GMTX,Gemini Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US36870G1058
20488,GMUAF,Gamuda Berhad,USA,OTCGREY,USD,Common Stock,
20493,GMVDW,G Medical Innovations Holdings Ltd. Warrants,USA,NASDAQ,USD,Common Stock,
20494,GMVHF,Entain Plc,USA,PINK,USD,Common Stock,
20495,GMVHY,Entain Plc,USA,PINK,USD,Common Stock,US2936031069
20497,GMVMF,GMV Minerals Inc,USA,OTCQB,USD,Common Stock,
20498,GMVP,Gridiron BioNutrients Inc,USA,OTCQB,USD,Common Stock,US39809D2018
20503,GMWKF,Games Workshop Group PLC,USA,PINK,USD,Common Stock,GB0003718474
20509,GMXDF,Grupo Mexicano de Desarrollo S.A.B,USA,PINK,USD,Common Stock,
20513,GMXTF,GMéxico Transportes S.A.B. de C.V,USA,PINK,USD,Common Stock,
20514,GMYOY,GMO Internet Adr,USA,OTCGREY,USD,Common Stock,
20516,GMYTF,GMO Payment Gateway Inc,USA,OTCGREY,USD,Common Stock,
20519,GMZP,GEMZ Corporation,USA,PINK,USD,Common Stock,US3686672003
20522,GNAC,Group Nine Acquisition Corp,USA,NASDAQ,USD,Common Stock,US39947R1041
20523,GNACU,Group Nine Acquisition Corp,USA,NASDAQ,USD,Common Stock,US39947R2031
20524,GNACW,Group Nine Acquisition Corp,USA,NASDAQ,USD,Common Stock,
20526,GNAL,Generation Alpha Inc,USA,OTCQB,USD,Common Stock,US37147T1025
20527,GNBF,GNB Financial Services Inc,USA,PINK,USD,Common Stock,US36208B1098
20528,GNBT,Generex Biotechnology Corporation,USA,OTCQB,USD,Common Stock,US3714853013
20530,GNCA,Genocea Biosciences Inc,USA,NASDAQ,USD,Common Stock,US3724274010
20531,GNCC,Genco Corporation,USA,OTCCE,USD,Common Stock,
20532,GNCGF,Greencore Group plc,USA,PINK,USD,Common Stock,
20533,GNCGY,Greencore Group plc,USA,PINK,USD,Common Stock,US3941811016
20534,GNCLF,Gencell Ltd,USA,PINK,USD,Common Stock,
20535,GNCNF,Gencan Capital Inc,USA,OTCGREY,USD,Common Stock,
20536,GNCP,GNCC Capital Inc,USA,PINK,USD,Common Stock,US38013E2037
20540,GNE,Genie Energy Ltd,USA,NYSE,USD,Common Stock,US3722842081
20541,GNE-PA,Genie Energy Ltd,USA,NYSE,USD,Preferred Share,
20542,GNENF,Ganfeng Lithium Co. Ltd,USA,PINK,USD,Common Stock,
20543,GNENY,Ganfeng Lithium Co. Ltd,USA,PINK,USD,Common Stock,
20544,GNFT,Genfit SA,USA,NASDAQ,USD,Common Stock,US3722791098
20545,GNFTF,Genfit SA,USA,PINK,USD,Common Stock,
20546,GNGBF,Getinge AB,USA,PINK,USD,Common Stock,
20547,GNGBY,Getinge AB,USA,PINK,USD,Common Stock,US37427X1046
20548,GNGR,Gunther Grant Inc,USA,PINK,USD,Common Stock,
20549,GNGXF,Inventus Mining Corp,USA,OTCGREY,USD,Common Stock,
20550,GNGYF,Guangshen Railway Company Limited,USA,PINK,USD,Common Stock,
20551,GNHAF,Vifor Pharma AG,USA,PINK,USD,Common Stock,
20552,GNHAY,Vifor Pharma AG,USA,PINK,USD,Common Stock,
20553,GNHRF,Arian Resources Corp,USA,PINK,USD,Common Stock,
20554,GNIIF,GNI Group Ltd,USA,OTCGREY,USD,Common Stock,
20555,GNK,Genco Shipping & Trading Limited,USA,NYSE,USD,Common Stock,MHY2685T1313
20556,GNL,Global Net Lease Inc,USA,NYSE,USD,Common Stock,US3793782018
20557,GNL-P-A,Global Net Lease Inc. 7.25% Series A Cumulative Redeemable Preferred Stock $0.01 par value per share,USA,NYSE,USD,Preferred Share,
20558,GNL-PA,Global Net Lease Inc,USA,NYSE,USD,Preferred Share,
20559,GNL-PB,Global Net Lease Inc,USA,NYSE,USD,Preferred Share,
20560,GNLAF,Genesis Land Development Corp,USA,OTCGREY,USD,Common Stock,
20561,GNLKQ,GeneLink Inc,USA,PINK,USD,Common Stock,US36870F1075
20562,GNLN,Greenlane Holdings Inc,USA,NASDAQ,USD,Common Stock,US3953301039
20565,GNMLF,Genomma Lab Internacional S.A.B. de C.V,USA,PINK,USD,Common Stock,
20566,GNMSF,Genmab A/S,USA,PINK,USD,Common Stock,
20570,GNNDY,GN Store Nord A/S,USA,PINK,USD,Common Stock,US3621ME1050
20571,GNNSF,Genscript Biotech Corporation,USA,PINK,USD,Common Stock,
20572,GNOG,Golden Nugget Online Gaming Inc,USA,NASDAQ,USD,Common Stock,US38113L1070
20573,GNOLF,Genoil Inc,USA,OTCCE,USD,Common Stock,CA3719241018
20575,GNOW,American Caresource Holdings Inc,USA,PINK,USD,Common Stock,US02505A2024
20576,GNPG,Green Planet Group Inc,USA,PINK,USD,Common Stock,US3932251073
20577,GNPK,Genesis Park Acquisition Corp,USA,NYSE,USD,Common Stock,KYG382451097
20578,GNPK-U,GNPK-U,USA,NYSE,USD,Common Stock,
20579,GNPK-WS,GNPK-WS,USA,NYSE,USD,Common Stock,
20580,GNPX,Genprex Inc,USA,NASDAQ,USD,Common Stock,US3724461047
20582,GNRC,Generac Holdings Inc,USA,NYSE,USD,Common Stock,US3687361044
20583,GNRD,General Datacomm Industries Inc,USA,OTCCE,USD,Common Stock,
20584,GNRRF,GeNeuro SA,USA,OTCGREY,USD,Common Stock,
20585,GNRS,Greenrose Acquisition Corp,USA,OTCMKTS,USD,Common Stock,US3953921034
20586,GNRSU,Greenrose Acquisition Corp,USA,OTCMKTS,USD,Common Stock,US3953922024
20587,GNRSW,Greenrose Acquisition Corp,USA,OTCQB,USD,Common Stock,
20588,GNRV,Grand River Commerce Inc,USA,OTCQX,USD,Common Stock,
20589,GNSG,The GNS Group Inc,USA,OTCCE,USD,Common Stock,
20591,GNSS,Genasys Inc,USA,NASDAQ,USD,Common Stock,US36872P1030
20592,GNT,GAMCO Natural Resources Gold & Income Trust,USA,NYSE,USD,Common Stock,US36465E1010
20593,GNT-PA,GAMCO Natural Resources Gold & Income Trust 5.20% Series A Cumulative Preferred Shares ,USA,NYSE,USD,Preferred Share,
20594,GNTLF,Genetic Technologies Limited,USA,OTCGREY,USD,Common Stock,
20595,GNTOF,Gentor Resources Inc,USA,PINK,USD,Common Stock,KYG382751140
20596,GNTW,Globe Net Wireless Corp,USA,PINK,USD,Common Stock,US3794762035
20597,GNTWD,Globe Net Wireless Corp,USA,PINK,USD,Common Stock,US3794762035
20598,GNTX,Gentex Corporation,USA,NASDAQ,USD,Common Stock,US3719011096
20599,GNTY,Guaranty Bancshares Inc,USA,NASDAQ,USD,Common Stock,US4007641065
20600,GNUS,Genius Brands International Inc,USA,NASDAQ,USD,Common Stock,US37229T3014
20601,GNW,Genworth Financial Inc,USA,NYSE,USD,Common Stock,US37247D1063
20603,GNWSF,StageZero Life Sciences Ltd,USA,PINK,USD,Common Stock,
20607,GNYPF,Masivo Silver Corp,USA,PINK,USD,Common Stock,
20610,GNZR,Generation Zero Group Inc,USA,OTCCE,USD,Common Stock,
20611,GNZUF,Guangzhou Automobile Group Co. Ltd,USA,PINK,USD,Common Stock,
20612,GO,Grocery Outlet Holding Corp,USA,NASDAQ,USD,Common Stock,US39874R1014
20613,GOAC,GO Acquisition Corp,USA,NYSE,USD,Common Stock,US3620191011
20614,GOAC-U,GOAC-U,USA,NYSE,USD,Common Stock,
20615,GOAC-WS,GOAC-WS,USA,NYSE,USD,Common Stock,
20616,GOAQ,Golden Acquisition Corp,USA,OTCGREY,USD,Common Stock,
20623,GOBI,Gobi Acquisition Corp. Class A Ordinary Shares,USA,NASDAQ,USD,Common Stock,KYG4022Y1044
20627,GOCH,MMI-GOC LLC,USA,OTCCE,USD,Common Stock,
20628,GOCO,GoHealth Inc,USA,NASDAQ,USD,Common Stock,US38046W1053
20629,GOCOD,Go Metals Corp,USA,OTCQB,USD,Common Stock,
20630,GOCOF,Go Metals Corp,USA,OTCQB,USD,Common Stock,
20632,GODREJPROP,Godrej Properties Ltd,USA,,USD,Common Stock,
20633,GODYF,First Tellurium Corp,USA,OTCGREY,USD,Common Stock,
20634,GODZF,Goldhills Holding Ltd,USA,OTCGREY,USD,Common Stock,
20635,GOED,1847 Goedeker Inc,USA,NYSE MKT,USD,Common Stock,US28252C1099
20636,GOED-WS,GOED-WS,USA,NYSE MKT,USD,Common Stock,
20637,GOEV,Canoo Inc,USA,NASDAQ,USD,Common Stock,US13803R1023
20638,GOEVW,Canoo Holdings Ltd,USA,NASDAQ,USD,Common Stock,
20643,GOFF,Goff Corp,USA,PINK,USD,Common Stock,US36190U2069
20646,GOFPY,Greek Organization of Football Prognostics S.A,USA,PINK,USD,Common Stock,US3924831031
20650,GOGL,Golden Ocean Group Limited,USA,NASDAQ,USD,Common Stock,BMG396372051
20651,GOGO,Gogo Inc,USA,NASDAQ,USD,Common Stock,US38046C1099
20652,GOGR,Go Green Global Technologies Corp,USA,PINK,USD,Common Stock,US38016U1051
20653,GOGY,Golden Grail Technology Corp,USA,PINK,USD,Common Stock,US38105V1052
20662,GOL,Gol Linhas Aéreas Inteligentes S.A,USA,NYSE,USD,Common Stock,US38045R2067
20663,GOLD,Barrick Gold Corporation,USA,NYSE,USD,Common Stock,US7523443098
20665,GOLF,Acushnet Holdings Corp,USA,NYSE,USD,Common Stock,US0050981085
20666,GOLXF,Golden Lake Exploration Inc,USA,OTCQB,USD,Common Stock,CA38110W1068
20667,GOMRF,GéoMégA Resources Inc,USA,PINK,USD,Common Stock,
20671,GOOD,Gladstone Commercial Corporation,USA,NASDAQ,USD,Common Stock,US3765361080
20672,GOODN,Gladstone Commercial Corporation,USA,NASDAQ,USD,Common Stock,US3765367020
20674,GOOG,Alphabet Inc,USA,NASDAQ,USD,Common Stock,US02079K1079
20675,GOOGL,Alphabet Inc,USA,NASDAQ,USD,Common Stock,US02079K3059
20676,GOOI,Gooi Global Inc,USA,PINK,USD,Common Stock,
20677,GOOLF,Aquarius AI Inc,USA,PINK,USD,Common Stock,
20678,GOOS,Canada Goose Holdings Inc,USA,NYSE,USD,Common Stock,CA1350861060
20679,GOOXF,Givot Olam Oil Exploration - Limited Partnership (1993),USA,PINK,USD,Common Stock,
20683,GOPPF,Gourmet Ocean Products Inc,USA,PINK,USD,Common Stock,
20687,GORAF,Goldrea Resources Corp,USA,PINK,USD,Common Stock,
20688,GORIF,Golden Ridge Resources Ltd,USA,PINK,USD,Common Stock,CA38116T2065
20689,GORL,Gordon (I.) Corp,USA,PINK,USD,Common Stock,
20690,GORO,Gold Resource Corporation,USA,NYSE MKT,USD,Common Stock,US38068T1051
20692,GOSS,Gossamer Bio Inc,USA,NASDAQ,USD,Common Stock,US38341P1021
20694,GOSY,GeckoSystems International Corporation,USA,PINK,USD,Common Stock,US36840U1016
20695,GOTRF,Goliath Resources Limited,USA,OTCQB,USD,Common Stock,
20696,GOTU,Gaotu Techedu Inc,USA,NYSE,USD,Common Stock,US36257Y1091
20698,GOVB,Gouverneur Bancorp Inc,USA,PINK,USD,Common Stock,US3835842085
20702,GOVX,GeoVax Labs Inc,USA,NASDAQ,USD,Common Stock,US3736785078
20703,GOVXW,GeoVax Labs Inc,USA,NASDAQ,USD,Common Stock,
20707,GP,GreenPower Motor Company Inc,USA,NASDAQ,USD,Common Stock,CA39540E3023
20709,GPACF,Geopacific Resources Limited,USA,OTCGREY,USD,Common Stock,
20711,GPAEF,Grupo Aeroportuario del Pacífico S.A.B. de C.V,USA,OTCGREY,USD,Common Stock,
20713,GPAGF,Gruma S.A.B. de C.V,USA,OTCGREY,USD,Common Stock,MXP4948K1056
20719,GPBI,Golden Pacific Bancorp Inc,USA,PINK,USD,Common Stock,
20720,GPC,Genuine Parts Company,USA,NYSE,USD,Common Stock,US3724601055
20721,GPCO,Golden Path Acquisition Corporation Ordinary Shares,USA,NASDAQ,USD,Common Stock,KYG4028H1056
20722,GPCOR,Golden Path Acquisition Corporation Rights,USA,NASDAQ,USD,Common Stock,
20723,GPCOU,Golden Path Acquisition Corporation Units,USA,NASDAQ,USD,Common Stock,KYG4028H1395
20724,GPCOW,Golden Path Acquisition Corporation Warrant,USA,NASDAQ,USD,Common Stock,
20725,GPDB,Green PolkaDot Box Incorporated,USA,PINK,USD,Common Stock,US3932291095
20726,GPDNF,Danone S.A,USA,OTCQX,USD,Common Stock,US3994491070
20729,GPFOF,Grupo Financiero Inbursa S.A.B. de C.V,USA,PINK,USD,Common Stock,
20730,GPFOY,Grupo Financiero Inbursa S.A.B. de C.V,USA,PINK,USD,Common Stock,US40048D1019
20731,GPFT,Grapefruit USA Inc,USA,OTCQB,USD,Common Stock,US3885981049
20734,GPGC,Global Poletrusion Group Corp,USA,PINK,USD,Common Stock,US37956E2046
20737,GPGNF,Grupo Gigante S. A. B. de C. V,USA,OTCGREY,USD,Common Stock,
20740,GPHBF,G6 Materials Corp,USA,OTCQB,USD,Common Stock,
20741,GPHG,Global Pharm Holdings Group Inc,USA,PINK,USD,Common Stock,
20742,GPHOF,Graphite One Inc,USA,OTCQX,USD,Common Stock,CA38871F1027
20743,GPI,Group 1 Automotive Inc,USA,NYSE,USD,Common Stock,US3989051095
20752,GPIW,Grand Perfecta Inc,USA,PINK,USD,Common Stock,
20754,GPJA,Georgia Power Company 5% JR SUB NT 77,USA,NYSE,USD,Common Stock,US3733344408
20755,GPK,Graphic Packaging Holding Company,USA,NYSE,USD,Common Stock,US3886891015
20756,GPKE,Graystone Park Enterprises Inc,USA,OTCCE,USD,Common Stock,
20757,GPKUF,Grand Peak Capital Corp,USA,PINK,USD,Common Stock,
20758,GPL,Great Panther Mining Limited,USA,NYSE MKT,USD,Common Stock,CA39115V1013
20759,GPLA,Athena Bitcoin Global,USA,PINK,USD,Common Stock,US36465C1053
20760,GPLB,Green Planet Bio Engineering Company. Ltd,USA,PINK,USD,Common Stock,
20761,GPLPF,Group Lease Public Company Limited,USA,OTCGREY,USD,Common Stock,
20762,GPLS,Geopulse Exploration Inc,USA,PINK,USD,Common Stock,US37251J1060
20767,GPMT,Granite Point Mortgage Trust Inc,USA,NYSE,USD,Common Stock,US38741L1070
20768,GPMTF,GPM Metals Inc,USA,OTCGREY,USD,Common Stock,
20770,GPN,Global Payments Inc,USA,NYSE,USD,Common Stock,US37940X1028
20774,GPOLF,Grupa LOTOS S.A,USA,OTCGREY,USD,Common Stock,
20775,GPOPF,Promotora de Informaciones S.A,USA,OTCGREY,USD,Common Stock,
20776,GPOR,Gulfport Energy Corporation,USA,NYSE,USD,Common Stock,US4026355028
20777,GPOTF,Gold Port Corporation,USA,PINK,USD,Common Stock,
20778,GPOVF,Grupo Carso S.A.B. de C.V,USA,PINK,USD,Common Stock,
20779,GPOVY,Grupo Carso S.A.B. de C.V,USA,PINK,USD,Common Stock,US4004852079
20780,GPOX,GPO Plus Inc,USA,OTCQB,USD,Common Stock,
20782,GPP,Green Plains Partners LP,USA,NASDAQ,USD,Common Stock,US3932211069
20787,GPPRF,Cerro de Pasco Resources Inc,USA,PINK,USD,Common Stock,
20790,GPRC,Biochar Now Inc,USA,OTCCE,USD,Common Stock,US4006852028
20791,GPRE,Green Plains Inc,USA,NASDAQ,USD,Common Stock,US3932221043
20793,GPRK,GeoPark Limited,USA,NYSE,USD,Common Stock,BMG383271050
20794,GPRO,GoPro Inc,USA,NASDAQ,USD,Common Stock,US38268T1034
20797,GPS,The Gap Inc,USA,NYSE,USD,Common Stock,US3647601083
20799,GPSI,General Payment Systems Inc,USA,PINK,USD,Common Stock,US3704841077
20801,GPTC,Golden Patriot Corp,USA,OTCCE,USD,Common Stock,
20803,GPTGF,GPT Group,USA,PINK,USD,Common Stock,
20804,GPTRF,Grande Portage Resources Ltd,USA,OTCQB,USD,Common Stock,
20806,GPTX,Global Payment Technologies Inc,USA,PINK,USD,Common Stock,US37936S1096
20809,GPX,GP Strategies Corporation,USA,NYSE,USD,Common Stock,US36225V1044
20810,GPXM,Golden Phoenix Minerals Inc,USA,OTCCE,USD,Common Stock,US3811491030
20836,GRA,W. R. Grace & Co,USA,NYSE,USD,Common Stock,US38388F1084
20837,GRAH,GRAH,USA,OTCGREY,USD,Common Stock,
20838,GRAMF,TPCO Holding Corp,USA,OTCQX,USD,Common Stock,
20840,GRAY,Graybug Vision Inc,USA,NASDAQ,USD,Common Stock,US38942Q1031
20841,GRAZ,GRAZ,USA,OTCGREY,USD,Common Stock,
20842,GRBG,Green Bridge Industries Inc,USA,OTCCE,USD,Common Stock,
20843,GRBK,Green Brick Partners Inc,USA,NASDAQ,USD,Common Stock,US3927091013
20844,GRBMF,Grupo Bimbo S.A.B. de C.V,USA,PINK,USD,Common Stock,MXP495211262
20846,GRC,The Gorman-Rupp Company,USA,NYSE,USD,Common Stock,US3830821043
20847,GRCAF,Gold Springs Resource Corp,USA,OTCQB,USD,Common Stock,
20848,GRCL,Gracell Biotechnologies Inc,USA,NASDAQ,USD,Common Stock,US38406L1035
20849,GRCLF,GrainCorp Limited,USA,PINK,USD,Common Stock,
20850,GRCO,Greenbelt Resources Corporation,USA,PINK,USD,Common Stock,US3936091020
20851,GRCU,Green Cures & Botanical Distribution Inc,USA,PINK,USD,Common Stock,US3930072083
20853,GRCY,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock,KYG4086B1077
20854,GRCYU,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock,KYG4086B1150
20855,GRCYW,Greencity Acquisition Corporation,USA,NASDAQ,USD,Common Stock,
20856,GRDAF,Guardforce AI Co. Limited,USA,PINK,USD,Common Stock,
20857,GRDDY,Grand City Properties S.A,USA,OTCGREY,USD,Common Stock,
20858,GRDLY,Grindrod Limited,USA,PINK,USD,Common Stock,US39854L1089
20859,GRDSF,Groundstar Resources Limited,USA,OTCGREY,USD,Common Stock,
20864,GREN,Greensmart Corporation,USA,PINK,USD,Common Stock,
20872,GREZF,GREE Inc,USA,PINK,USD,Common Stock,
20874,GRF,Eagle Capital Growth Fund Inc,USA,NYSE MKT,USD,Common Stock,US2694511005
20875,GRFFF,Fibra Danhos,USA,OTCGREY,USD,Common Stock,
20876,GRFPF,GreenFirst Forest Products Inc,USA,PINK,USD,Common Stock,
20877,GRFS,Grifols S.A,USA,NASDAQ,USD,Common Stock,US3984384087
20879,GRFXY,Graphex Group Limited,USA,OTCQX,USD,Common Stock,
20880,GRGCF,Georgia Capital PLC,USA,PINK,USD,Common Stock,
20882,GRGG,Green For Energy Inc,USA,PINK,USD,Common Stock,
20884,GRGR,Green Energy Resources Inc,USA,OTCCE,USD,Common Stock,
20886,GRGSF,Grieg Seafood ASA,USA,PINK,USD,Common Stock,
20887,GRGTF,Grainger plc,USA,PINK,USD,Common Stock,
20893,GRHI,Gold Rock Holdings Inc,USA,PINK,USD,Common Stock,
20895,GRHY,Green Hygienics Inc,USA,PINK,USD,Common Stock,
20898,GRIL,Muscle Maker Inc,USA,NASDAQ,USD,Common Stock,US6273331073
20899,GRIN,Grindrod Shipping Holdings Ltd,USA,NASDAQ,USD,Common Stock,SG9999019087
20902,GRKZF,Greek Organization of Football Prognostics S.A,USA,PINK,USD,Common Stock,
20903,GRLF,Green Leaf Innovations Inc,USA,PINK,USD,Common Stock,US39310R1032
20904,GRLGF,Greatland Gold plc,USA,PINK,USD,Common Stock,
20906,GRLT,GRILLiT Inc,USA,PINK,USD,Common Stock,US39850R1095
20907,GRLVF,Group Eleven Resources Corp,USA,PINK,USD,Common Stock,
20909,GRMC,Goldrich Mining Company,USA,OTCQB,USD,Common Stock,US3814311052
20912,GRMMD,Grom Social Enterprises Inc,USA,OTCQB,USD,Common Stock,
20914,GRMN,Garmin Ltd,USA,NASDAQ,USD,Common Stock,CH0114405324
20917,GRMWF,TPCO Holding Corp,USA,PINK,USD,Common Stock,
20920,GRNBF,GreenBank Capital Inc,USA,PINK,USD,Common Stock,CA3935762029
20921,GRNF,GRN Holding Corporation,USA,PINK,USD,Common Stock,US36257K1097
20922,GRNH,GreenGro Technologies Inc,USA,PINK,USD,Common Stock,US39526G1076
20923,GRNL,Greenlite Ventures Inc,USA,PINK,USD,Common Stock,US3953682024
20924,GRNNF,Grand City Properties S.A,USA,OTCGREY,USD,Common Stock,
20925,GRNO,Green Oasis Environmental Inc,USA,OTCCE,USD,Common Stock,US3931771006
20926,GRNQ,Greenpro Capital Corp,USA,NASDAQ,USD,Common Stock,US39540F1012
