,Unnamed: 0,symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
485,485.0,AGTT:US,Angstrom Technologies Inc.,0.0004,-0.0001,-20.0,OTC Expert Market,EXPM,EXPM,,Basic Materials,Chemicals,2200,0.0004,0.0004,0.0004,13836,0,,0.0005,,,,,1.38873,,,"Angstrom Technologies Inc is engaged in supplying UV fluorescent chemicals and electronic detection systems for brand protection, anti-counterfeiting and document security.","Angstrom Technologies Inc is engaged in supplying UV fluorescent chemicals and electronic detection systems for brand protection, anti-counterfeiting and document security.",https://www.angtech.com,,+1 859 282-0020,"7880 Foundation Drive, Florence, KY, US",,34587549,,0,0.0,0.0004,,0.05,0.001,0.11766,0.0,0.0,1200.0,,,,,0.00317,0.002866,0.01723,,,equity,Company
486,486.0,AGTX:US,Agentix Corp,0.5621,-0.0754,-11.827451,OTC Pink Current,OTCPK,OTO,,Healthcare,Biotechnology,950,0.5621,0.5621,0.5621,19715425,19603005,-14.2,0.6375,,,,,-95.472816,-0.039999999,,Agentix Corp is a biotechnology company.,"Agentix Corp is a biotechnology company. It is engaged in the development and commercialization of novel therapeutics to treat metabolic diseases, peripheral neuropathy, progressive lung disease, and ischemic reperfusion injury. Its principal business objective is to develop both science-driven synthetic and natural cannabinoid therapeutics that address unmet medical needs and continue to drive innovations in the endocannabinoid space.",https://www.agentixcorp.com,,+1 321 299-2014,"32932 Pacific Coast Highway, Suite 14-254, Dana Point, CA, US",3.0,35074585,,34874585,,0.5621,,1.84,0.0001,3.597134,939.0,395.0,336.0,-28.105,,806.77,-779.37,0.73419,0.79056,0.847048,,,equity,Company
487,487.0,AGX:US,Argan Inc.,38.625,0.295,0.769632,New York Stock Exchange,NYSE,NYE,,Industrials,Construction,27424,38.13,38.72,38.13,606982026,606982026,13.4,38.33,Quarterly,2.609,0.25,USD,0.548123,2.85999989,2022-01-20 00:00:00.0,Argan Inc is a United States-based company that primarily operates in the power industry services segment through its wholly-owned subsidiaries.,"Argan Inc is a United States-based company that primarily operates in the power industry services segment through its wholly-owned subsidiaries. Gemma Power Systems and affiliates, one of Argan's subsidiaries, contributed almost all Argan's sales. GPS is a contractor that provides a full range of engineering, procurement, and construction services for power-generating projects. GPS' works encompass complete plant design, construction, electrical interconnection, plant testing, and commissioning. Argan also generates a small portion of sales from industrial fabrication and field services, as well as telecommunication infrastructure services. It operates in three reportable segments Power Services, Industrial Services, and Telecom Services out of which Power Services derive majority revenue.",https://www.arganinc.com,info@arganinc.com,+1 301 315-0027,"One Church Street, Suite 201, Rockville, MD, US",1473.0,15714745,,15714745,0.0,38.5132183,2022-01-31,55.9899,36.6,-0.008122,109056.0,90609.0,83575.0,1.744,8.3,13.53,7.58,38.718094,41.598446,45.78579,25.72,36.69,equity,Company
488,488.0,AGXKF:US,Anglo Asian Mining,1.36,0.0,0.0,OTC Pink Current,OTCPK,OTO,,Basic Materials,Metals & Mining,0,,,,155573153,155573153,10.3,1.36,,,,,1.665853,,,Anglo Asian Mining PLC is involved in the exploration and development of gold and copper projects in the Republic of Azerbaijan and the operation of the Flagship project Gedabek gold/copper mine in...,"Anglo Asian Mining PLC is involved in the exploration and development of gold and copper projects in the Republic of Azerbaijan and the operation of the Flagship project Gedabek gold/copper mine in the Republic of Azerbaijan. The business activity of the group functions through the mining operation segment. Also, the company explores the projects Gosha, and Ordubad located in Azerbaijan. It derives maximum revenue from Gold within dore and gold bullion.",http://www.angloasianmining.com,bill.morgan@aimc.az,+994 125963350,"1033 Izmir Street, 3rd Floor, Tower 2, Baku, AZ",853.0,114392024,0.02,114392024,0.0,1.36,,2.48,1.36,0.022911,3667.0,1346.0,932.0,1.41,5.1,14.69,9.31,1.465952,1.552478,1.84931,,,equity,Company
489,489.0,AGXXF:US,Agilyx AS Ord,3.87,0.0,0.0,OTCQX Marketplace,OTCQX,OTCQX,,Industrials,Waste Management,0,,,,300052502,300052502,,3.87,,,,,-3.463423,,,Agilyx AS is focused on developing its technology platform. Its platform helps to converts recycle waste plastics into valuable resources such as oils and chemical substrate products.,Agilyx AS is focused on developing its technology platform. Its platform helps to converts recycle waste plastics into valuable resources such as oils and chemical substrate products.,https://www.agilyx.com,,+47 5032173160,"13240 SW Wall Street, Tigard, NO",62.0,77532946,0.05,77532946,,3.87,,5.0,2.91,0.054306,80.0,30.0,422.0,10.39,,-75.97,-52.63,4.025714,3.9268,4.022219,,,equity,Company
490,490.0,AGYP:US,Allied Energy Corporation,0.279,0.012,4.494382,OTC Pink Current,OTCPK,OTO,,Basic Materials,Agriculture,83834,0.2695,0.286,0.2603,17235353,0,,0.267,,,,,3.511291,,,"Allied Energy Corp is engaged in development, sale, and distribution of organic fertilizers.","Allied Energy Corp is engaged in development, sale, and distribution of organic fertilizers. These fertilizer products are used in commercial agriculture for the production of organic fruits, vegetables, nuts, and grains. The company's primary product is Building a Better World Green, which is a line of natural biological fertilizers, soil nutrient developer and micro nutrient fixation systems which enriches the soil and boosts plant growth through complex biologically enabled micro nutrient molecular delivery systems. It generates revenues from various countries which include the United States, Canada, Mexico, Brazil, and China.",http://www.greenalliedenergy.com,,+1 858 876-0633,"P.O. Box 117498, Suite 401, Carrollton, TX, US",,61775458,,0,0.0,0.274025685,,0.83,0.024,0.102742,92417.0,168524.0,294342.0,,,,,0.293414,0.306964,0.362004,,,equity,Company
491,491.0,AGYS:US,Agilysys Inc.,43.83,-0.77,-1.726457,Nasdaq Global Select,NGS,NGS,,Technology,Software,33685,44.66,44.7706,43.78,1078710343,1078710343,-40.9,44.6,,,,,1.364197,-1.09000003,,Agilysys Inc develops industry-specific technology solutions to help manage businesses.,"Agilysys Inc develops industry-specific technology solutions to help manage businesses. The firm offers technological solutions to control business operations, including property management, point-of-sale, dining reservations, inventory and procurement, analytics, labor management, self-service, and document management. It serves four major market sectors: gaming; hotels, resorts and cruise, foodservice management, stadia and healthcare. The majority of the revenues are generated through contract support, maintenance and subscription services it provides. Agilysys operates its business throughout North America, Europe, and Asia, with corporate services located in Georgia, US and offices in Singapore, Hong Kong and Malaysia.",https://www.agilysys.com,InvestorRelations@agilysys.com,+1 770 810-7800,"1000 Windward Concourse, Suite 250, Alpharetta, GA, US",1350.0,24611233,0.13,24611233,0.0,44.1636471,,64.09,35.8,0.016618,134682.0,99205.0,101878.0,12.312,32.3,-30.65,-14.03,44.16619,46.6636,51.4731,,,equity,Company
492,492.0,AGYTF:US,Allergy Therapeutics Plc,0.44,0.0,0.0,OTC Pink Current,OTCPK,OTO,,Healthcare,Drug Manufacturers,0,,,,282391436,282391436,76.7,0.44,,,,,1011.767334,,,Allergy Therapeutics PLC is active in the healthcare sector in the United Kingdom.,Allergy Therapeutics PLC is active in the healthcare sector in the United Kingdom. It is a pharmaceutical company mainly engaged in the treatment and prevention of allergy with aluminium-free products. The company's geographical segment includes Central Europe; Southern Europe and the Rest of the World. It generates maximum revenue from Central Europe which includes Germany and other countries.,http://www.allergytherapeutics.com,infoservices@allergytherapeutics.com,+44 1903844700,"Dominion Way, Worthing, West Sussex, GB",599.0,641798718,0.23,641798718,0.0,0.44,,0.539,0.0019,11.610885,20.0,13.0,334.0,4.36,26.6,6.42,3.4,0.5,0.50282,0.311842,,,equity,Company
493,493.0,AGZNF:US,Aegean Airlines S.A.,5.35,0.0,0.0,OTC Pink Limited,OTCPK,PINL,,Industrials,Transportation,0,,,,482393985,482393985,-2.4,5.35,,,,,2.090471,1.09000003,,Aegean Airlines SA is Greece's largest airline provider. It transports passengers and goods through scheduled (majority of total revenue) and chartered flights.,"Aegean Airlines SA is Greece's largest airline provider. It transports passengers and goods through scheduled (majority of total revenue) and chartered flights. The company has partnerships with other airlines to offer a worldwide reach. Flights are primarily short- or medium-haul, and the company has improved accessibility to Greece's islands. Additionally, it offers services related to air transportation, technical support, and ground handling amenities. The ancillary services related to flights comprise roughly 10% of total revenue. Aegean has one operating segment, air transportation, aligned with its single route network. Approximately half of total passenger traffic derives from routes within Greece.",https://www.aegeanair.com,,+30 2106261700,"31 Viltanioti Street, Kifisia, Athens, GR",2699.0,90167100,10.15,90167100,0.0,6.12,,7.2,3.0806,-0.032364,100.0,38.0,57.0,5.194,54.2,-138.95,-10.11,6.042667,6.07112,6.27988,,,equity,Company
494,494.0,AHAHF:US,Design Milk Co. Limited,0.301,0.0,0.0,OTC Pink Current,OTCPK,OTO,,Consumer Cyclical,Retail - Cyclical,0,,,,10924131,10924131,-11.9,0.301,,,,,47.573181,,,Design Milk Co Ltd is a luxury digital marketplace platform. It offers consumers to purchase design products through multiple e-commerce platforms.,"Design Milk Co Ltd is a luxury digital marketplace platform. It offers consumers to purchase design products through multiple e-commerce platforms. Geographically, it derives revenue from the United States of America.",https://www.design-milk.com,,,"1209 Hill Rd N, Suite 256, Pickerington, OH, US",,36292792,0.08,36292792,,0.301,,0.63,0.006,2.263891,0.0,0.0,0.0,4.3,,-41.17,-38.05,0.301,0.301,0.358265,,,equity,Company
495,495.0,AHCCF:US,Apollo Healthcare Corp - Class B,3.45,0.0,0.0,OTCQX Marketplace,OTCQX,OTCQX,,Consumer Defensive,Consumer Packaged Goods,15,,,,250966766,250966766,4.8,3.45,,,,,3.921403,,,"Based in Ontario, Canada, the Apollo Healthcare Corp (âApolloâ)  is one of the largest private label personal care product manufacturers in North America, developing and manufacturing retailer...","Based in Ontario, Canada, the Apollo Healthcare Corp (âApolloâ)  is one of the largest private label personal care product manufacturers in North America, developing and manufacturing retailer branded and private label products for major North American retailers. Apollo's products are sold in tens of thousands of stores across North America and its customer base spans across major North American grocery, drug, and mass merchandise retailers, users as well as wholesale clubs. In addition to private label, Apollo also manufactures products on a contract basis for many of its clients.",www.apollohealthcarecorp.com,info@ahcinvestor.com,416 694-3929,"1 Apollo Place, Toronto, ON, CA",550.0,72743990,0.13,72743990,,3.45,,4.07,1.28,0.009687,400.0,3707.0,4920.0,2.84,3.6,85.29,47.52,3.446354,2.864794,2.54031,,,equity,Company
496,496.0,AHCHF:US,Anhui Conch Cement Company Limited - Class H,5.12,-0.035,-0.678952,OTC Pink Current,OTCPK,OTO,,Basic Materials,Building Materials,1751,5.12,5.12,5.12,6653952000,27132429205,5.5,5.155,,,,,0.678721,0.860000014,2021-05-31 00:00:00.0,Anhui Conch Cement is mainly engaged in the production and sale of cement and clinker. The company was established in 1997 and headquartered in Anhui province.,"Anhui Conch Cement is mainly engaged in the production and sale of cement and clinker. The company was established in 1997 and headquartered in Anhui province. With annual cement production capacity of 369 million metric tons, the firm is the second- largest cement manufacturer in China. Sales of self-produced cement and clinker products contributed about 61% of its 2020 revenue, with the remainder mainly from the trading business and service income.",http://www.conch.cn,dms@conch.cn,+86 5533118688,"No. 39 Wenhua Road, Anhui Province, Wuhu, CN",46312.0,1299600000,0.06,5299302579,0.0,5.12,,6.92,4.452,0.004948,1083.0,7737.0,9347.0,1.002,5.2,20.83,16.54,4.871714,4.97172,5.482106,,,equity,Company
497,497.0,AHCHY:US,Anhui Conch Cement Company Limited ADR,25.63,-0.05,-0.194704,OTC Pink Current,OTCPK,OTO,,Basic Materials,Building Materials,18415,25.5001,25.72,25.5001,27164225000,27164225000,5.2,25.68,Annual,5.588,1.434941,USD,0.634093,4.30000019,2021-05-28 00:00:00.0,Anhui Conch Cement is mainly engaged in the production and sale of cement and clinker. The company was established in 1997 and headquartered in Anhui province.,"Anhui Conch Cement is mainly engaged in the production and sale of cement and clinker. The company was established in 1997 and headquartered in Anhui province. With annual cement production capacity of 369 million metric tons, the firm is the second- largest cement manufacturer in China. Sales of self-produced cement and clinker products contributed about 61% of its 2020 revenue, with the remainder mainly from the trading business and service income.",http://www.conch.cn,dms@conch.cn,+86 5533118688,"No. 39 Wenhua Road, Anhui Province, Wuhu, CN",46312.0,1059860515,0.06,1059860515,0.0,25.634204,2021-07-09,33.9999,22.3,0.005135,39670.0,40308.0,32435.0,1.004,5.3,20.83,16.54,24.543524,24.783226,27.324072,18.22,41.5,equity,Company
498,498.0,AHCO:US,AdaptHealth Corp.,23.0,-0.84,-3.52349,NASDAQ Capital Market,NCM,NSC,,Healthcare,Medical Devices & Instruments,803032,23.71,24.37,22.79,3040948795,3040948795,34.1,23.84,,,,,0.061963,0.699999988,,AdaptHealth Corp is a provider of home healthcare equipment and related services.,"AdaptHealth Corp is a provider of home healthcare equipment and related services. Its products portfolio includes Mobility Products, Sleep Therapy and Sleep Therapy Supplies, Respiratory Therapy, Non-invasive Ventilation, Nutrition Supplies, Bed Lifts, Seat Lift Chairs, Home Modifications, Power Mobility, and Bath Aids.",https://www.adapthealth.com,gholst@adapthealth.com,+1 610 630-6357,"220 West Germantown Pike, Suite 250, Plymouth Meeting, PA, US",8700.0,132215165,1.2,132215165,,23.2617607,,41.579,18.235,0.023191,706877.0,1036876.0,919914.0,1.528,12.4,11.26,4.07,21.279524,23.4588,26.08725,,,equity,Company
